motion_id,topic,source,confidence,classified_at
dialectica.calicotab.com:indiaabpfundraiser:62817,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiaabpfundraiser:62835,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiaabpfundraiser:62867,,,,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiaabpfundraiser:62890,,,,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiaabpfundraiser:62939,,,,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiapreabp2026:84236,,,,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiapreabp2026:84256,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiapreabp2026:84306,,,,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiapreabp2026:84311,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
dialectica.calicotab.com:indiapreabp2026:84486,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:ido24:37521,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:autumnbp24:37541,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:autumnbp24:37540,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:autumnbp24:37539,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:autumnbp24:37538,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:autumnbp24:37537,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:indopacificbp24:37498,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:indopacificbp24:37497,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:indopacificbp24:37496,Social Policy & Welfare,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:indopacificbp24:37495,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp24:37534,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp24:37533,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp24:37532,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp24:37531,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp24:37530,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp25:60310,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp25:60311,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp25:60320,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp25:60321,,,,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:preabp25:60322,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:ProAm24:37516,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:ProAm24:37514,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
ufd.calicotab.com:ProAm24:37513,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4799,,,,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4800,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4801,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4802,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4803,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4804,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4805,,,,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4806,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nudc2024.au-tab.app:national:4807,,,,2026-09-26T13:52:04.780788+00:00
inneriv25.calicotab.com:InnerIV25:5924,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
inneriv25.calicotab.com:InnerIV25:5927,,,,2026-09-26T13:52:04.780788+00:00
inneriv25.calicotab.com:InnerIV25:5930,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
inneriv25.calicotab.com:InnerIV25:5944,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
innertemple26.calicotab.com:harrisonplate:71377,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
innertemple26.calicotab.com:harrisonplate:71412,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
innertemple26.calicotab.com:harrisonplate:71440,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
innertemple26.calicotab.com:harrisonplate:71445,,,,2026-09-26T13:52:04.780788+00:00
irishnovices25.calicotab.com:_:68378,,,,2026-09-26T13:52:04.780788+00:00
irishnovices25.calicotab.com:_:68395,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
irishnovices25.calicotab.com:_:68417,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:englishcup24:32659,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:englishcup24:32658,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:englishcup24:32657,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:englishopen2024:32630,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:englishopen2024:32629,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:englishopen2024:32628,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:engopen2025:59252,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:engopen2025:59260,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:engopen2025:59271,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:englishopen2026:82883,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:englishopen2026:82887,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:englishopen2026:82889,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:minispringchallenge2026:74556,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:minispringchallenge2026:74593,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:minispringchallenge2026:74622,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:minispringchallenge2026:74642,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:Newbies2024:32634,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:Newbies2024:32633,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2024.calicotab.com:Newbies2024:32632,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:newbies2026:82564,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:newbies2026:82568,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:newbies2026:82572,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:NIV2026:72322,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:NIV2026:72323,,,,2026-09-26T13:52:04.780788+00:00
idltournaments2026.calicotab.com:NIV2026:72339,,,,2026-09-26T13:52:04.780788+00:00
istanbulopen30international.calicotab.com:istanbulopen30:44772,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
istanbulopen30international.calicotab.com:istanbulopen30:44773,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
istanbulopen30international.calicotab.com:istanbulopen30:44774,,,,2026-09-26T13:52:04.780788+00:00
istanbulopen30international.calicotab.com:istanbulopen30:44775,,,,2026-09-26T13:52:04.780788+00:00
istanbulopen30international.calicotab.com:istanbulopen30:44776,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:istanbulopen26:72969,,,,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:istanbulopen26:72991,,,,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:istanbulopen26:73017,,,,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:istanbulopen26:73033,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:istanbulopen26:73132,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:ihuinternationalopen2025:52872,,,,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:ihuinternationalopen2025:52904,,,,2026-09-26T13:52:04.780788+00:00
tabserverofturkey.calicotab.com:ihuinternationalopen2025:53029,Military & Security,model,0.356,2026-09-26T13:52:04.780788+00:00
braceytab.calicotab.com:IV2026:69691,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
braceytab.calicotab.com:IV2026:69690,,,,2026-09-26T13:52:04.780788+00:00
braceytab.calicotab.com:IV2026:69734,Gender & Feminism,model,0.423,2026-09-26T13:52:04.780788+00:00
braceytab.calicotab.com:IV2026:69745,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
braceytab.calicotab.com:IV2026:69753,,,,2026-09-26T13:52:04.780788+00:00
jpduautumn2024.calicotab.com:_:47232,,,,2026-09-26T13:52:04.780788+00:00
jpduautumn2024.calicotab.com:_:47233,,,,2026-09-26T13:52:04.780788+00:00
jpduautumn2024.calicotab.com:_:47234,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jpduautumn2024.calicotab.com:_:47235,,,,2026-09-26T13:52:04.780788+00:00
autumntournament.calicotab.com:autumntournament2025:65584,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
autumntournament.calicotab.com:autumntournament2025:65592,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
autumntournament.calicotab.com:autumntournament2025:65634,,,,2026-09-26T13:52:04.780788+00:00
autumntournament.calicotab.com:autumntournament2025:65646,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
japanbp2025.calicotab.com:_:68538,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
japanbp2025.calicotab.com:_:68557,,,,2026-09-26T13:52:04.780788+00:00
japanbp2025.calicotab.com:_:68569,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
japanbp2025.calicotab.com:_:68573,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
japanbp2025.calicotab.com:_:68574,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jindaldebsoc.calicotab.com:jindaldebate2026:73983,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jindaldebsoc.calicotab.com:jindaldebate2026:74013,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jindaldebsoc.calicotab.com:jindaldebate2026:74043,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jindaldebsoc.calicotab.com:jindaldebate2026:74153,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
johnshopkinsopen2022.calicotab.com:jhu2022:17871,,,,2026-09-26T13:52:04.780788+00:00
johnshopkinsopen2022.calicotab.com:jhu2022:17872,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
johnshopkinsopen2022.calicotab.com:jhu2022:17873,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
johnshopkinsopen2022.calicotab.com:jhu2022:17874,,,,2026-09-26T13:52:04.780788+00:00
johnshopkinsopen2022.calicotab.com:jhu2022:17875,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jhuprewudc2023.calicotab.com:jhuprewudc2023:36584,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jhuprewudc2023.calicotab.com:jhuprewudc2023:36585,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jhuprewudc2023.calicotab.com:jhuprewudc2023:36586,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jhuprewudc2023.calicotab.com:jhuprewudc2023:36587,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
jhuprewudc2023.calicotab.com:jhuprewudc2023:36588,,,,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68448,,,,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68452,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68465,,,,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68472,,,,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68474,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68485,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68495,,,,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68502,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
lucien.calicotab.com:paudc2025:68506,,,,2026-09-26T13:52:04.780788+00:00
mace.calicotab.com:jr22:10714,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mace.calicotab.com:jr22:10713,,,,2026-09-26T13:52:04.780788+00:00
mace.calicotab.com:jr22:10712,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mace.calicotab.com:jr22:10711,,,,2026-09-26T13:52:04.780788+00:00
mace.calicotab.com:jr22:10710,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nix.calicotab.com:JR26:76260,,,,2026-09-26T13:52:04.780788+00:00
nix.calicotab.com:JR26:76269,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nix.calicotab.com:JR26:76342,,,,2026-09-26T13:52:04.780788+00:00
nix.calicotab.com:JR26:76369,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nix.calicotab.com:JR26:76390,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
nix.calicotab.com:JR26:76412,,,,2026-09-26T13:52:04.780788+00:00
kcliv25.calicotab.com:kcliv25:66458,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kcliv25.calicotab.com:kcliv25:66477,,,,2026-09-26T13:52:04.780788+00:00
kcliv25.calicotab.com:kcliv25:66507,,,,2026-09-26T13:52:04.780788+00:00
kcliv25.calicotab.com:kcliv25:66525,,,,2026-09-26T13:52:04.780788+00:00
kcliv25.calicotab.com:kcliv25:66603,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kingsnovices2024.calicotab.com:kingsnovices2024:46902,,,,2026-09-26T13:52:04.780788+00:00
kingsnovices2024.calicotab.com:kingsnovices2024:46903,,,,2026-09-26T13:52:04.780788+00:00
kingsnovices2024.calicotab.com:kingsnovices2024:46904,,,,2026-09-26T13:52:04.780788+00:00
kingsnovices2024.calicotab.com:kingsnovices2024:46905,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2021.calicotab.com:kclopen2021:2501,,,,2026-09-26T13:52:04.780788+00:00
kclopen2021.calicotab.com:kclopen2021:2502,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2021.calicotab.com:kclopen2021:2503,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2021.calicotab.com:kclopen2021:2504,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2021.calicotab.com:kclopen2021:2505,,,,2026-09-26T13:52:04.780788+00:00
kclopen2022.calicotab.com:kclopen:2483,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2022.calicotab.com:kclopen:2484,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2022.calicotab.com:kclopen:2485,,,,2026-09-26T13:52:04.780788+00:00
kclopen2022.calicotab.com:kclopen:2486,,,,2026-09-26T13:52:04.780788+00:00
kclopen2022.calicotab.com:kclopen:2487,,,,2026-09-26T13:52:04.780788+00:00
kclopen2024.calicotab.com:kclopen2024:38928,Social Policy & Welfare,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2024.calicotab.com:kclopen2024:38929,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2024.calicotab.com:kclopen2024:38930,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2024.calicotab.com:kclopen2024:38931,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2024.calicotab.com:kclopen2024:38932,,,,2026-09-26T13:52:04.780788+00:00
kclopen25.calicotab.com:kclopen25:53325,,,,2026-09-26T13:52:04.780788+00:00
kclopen25.calicotab.com:kclopen25:53360,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen25.calicotab.com:kclopen25:53388,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen25.calicotab.com:kclopen25:53396,,,,2026-09-26T13:52:04.780788+00:00
kclopen25.calicotab.com:kclopen25:53554,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2025.calicotab.com:kclpreeudc2025:56894,,,,2026-09-26T13:52:04.780788+00:00
kclopen2025.calicotab.com:kclpreeudc2025:56926,Gender & Feminism,model,0.497,2026-09-26T13:52:04.780788+00:00
kclopen2025.calicotab.com:kclpreeudc2025:56941,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2025.calicotab.com:kclpreeudc2025:56956,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclopen2025.calicotab.com:kclpreeudc2025:57083,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclproam.calicotab.com:kclpa21:2469,,,,2026-09-26T13:52:04.780788+00:00
kclproam.calicotab.com:kclpa21:2470,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclproam.calicotab.com:kclpa21:2471,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kclproam2022.calicotab.com:kclpa2022:22118,,,,2026-09-26T13:52:04.780788+00:00
kclproam2022.calicotab.com:kclpa2022:22119,,,,2026-09-26T13:52:04.780788+00:00
kclproam2022.calicotab.com:kclpa2022:22120,,,,2026-09-26T13:52:04.780788+00:00
kclproam2022.calicotab.com:kclpa2022:22121,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kidaopen2024.calicotab.com:kidaopen2024:45450,,,,2026-09-26T13:52:04.780788+00:00
kidaopen2024.calicotab.com:kidaopen2024:45451,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kidaopen2024.calicotab.com:kidaopen2024:45452,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kidaopen2024.calicotab.com:kidaopen2024:45453,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
knustopen2024.calicotab.com:_:47318,,,,2026-09-26T13:52:04.780788+00:00
knustopen2024.calicotab.com:_:47319,,,,2026-09-26T13:52:04.780788+00:00
knustopen2024.calicotab.com:_:47320,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
knustopen2024.calicotab.com:_:47321,Media & Culture,keyword,1.0,2026-09-26T13:52:04.780788+00:00
knustopen2024.calicotab.com:_:47322,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kds.calicotab.com:vcc23:6478,,,,2026-09-26T13:52:04.780788+00:00
kds.calicotab.com:vcc23:6476,,,,2026-09-26T13:52:04.780788+00:00
kds.calicotab.com:vcc23:6475,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kasiyana.calicotab.com:kasiyana2025:61866,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kasiyana.calicotab.com:kasiyana2025:61869,,,,2026-09-26T13:52:04.780788+00:00
kasiyana.calicotab.com:kasiyana2025:61870,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kasiyana.calicotab.com:kasiyana2025:61871,,,,2026-09-26T13:52:04.780788+00:00
khalsapreabp2025.calicotab.com:khalsapreabp25:61646,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
khalsapreabp2025.calicotab.com:khalsapreabp25:61673,,,,2026-09-26T13:52:04.780788+00:00
khalsapreabp2025.calicotab.com:khalsapreabp25:61685,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
khalsapreabp2025.calicotab.com:khalsapreabp25:61694,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
khalsapreabp2025.calicotab.com:khalsapreabp25:61727,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kudc.calicotab.com:KiambuNairobi25:59021,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kudc.calicotab.com:KiambuNairobi25:59064,,,,2026-09-26T13:52:04.780788+00:00
kinnairdurduopen21.calicotab.com:KCDC25:11364,Education,model,0.582,2026-09-26T13:52:04.780788+00:00
kinnairdurduopen21.calicotab.com:KCDC25:11365,,,,2026-09-26T13:52:04.780788+00:00
kmcirongiant.calicotab.com:kmcirongiant:41356,,,,2026-09-26T13:52:04.780788+00:00
kmcirongiant.calicotab.com:kmcirongiant:41357,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kmcirongiant.calicotab.com:kmcirongiant:41358,,,,2026-09-26T13:52:04.780788+00:00
kmcirongiant.calicotab.com:kmcirongiant:41359,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kmcirongiant.calicotab.com:kmcirongiant:41360,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mkdsdaeknc2025.calicotab.com:mkdsdaeknc2025:67739,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mkdsdaeknc2025.calicotab.com:mkdsdaeknc2025:67782,,,,2026-09-26T13:52:04.780788+00:00
mkdsdaeknc2025.calicotab.com:mkdsdaeknc2025:67794,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
mkdsdaeknc2025.calicotab.com:mkdsdaeknc2025:67814,,,,2026-09-26T13:52:04.780788+00:00
mkdsdaeknc2025.calicotab.com:mkdsdaeknc2025:67841,,,,2026-09-26T13:52:04.780788+00:00
edudrift.calicotab.com:abp2024:7661,,,,2026-09-26T13:52:04.780788+00:00
edudrift.calicotab.com:abp2024:7660,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudrift.calicotab.com:abp2024:7655,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudrift.calicotab.com:abp2024:7654,,,,2026-09-26T13:52:04.780788+00:00
edudrift.calicotab.com:abp2024:7653,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
edudrift.calicotab.com:abp2024:7652,,,,2026-09-26T13:52:04.780788+00:00
iiumedc.calicotab.com:abp2025:63525,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
iiumedc.calicotab.com:abp2025:63546,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
iiumedc.calicotab.com:abp2025:63592,Politics & Governance,model,0.356,2026-09-26T13:52:04.780788+00:00
iiumedc.calicotab.com:abp2025:63601,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
iiumedc.calicotab.com:abp2025:63611,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
iiumedc.calicotab.com:abp2025:63624,,,,2026-09-26T13:52:04.780788+00:00
neadc2024.calicotab.com:neadc2024:46082,,,,2026-09-26T13:52:04.780788+00:00
neadc2024.calicotab.com:neadc2024:46083,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
neadc2024.calicotab.com:neadc2024:46084,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
neadc2024.calicotab.com:neadc2024:46085,,,,2026-09-26T13:52:04.780788+00:00
neadc2024.calicotab.com:neadc2024:46086,,,,2026-09-26T13:52:04.780788+00:00
neadc2024.calicotab.com:neadc2024:46087,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo24:28629,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo24:28630,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo24:28631,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo24:28633,Military & Security,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo24:28634,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56713,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56714,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56723,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56726,Technology & Science,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56727,Economics,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56735,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2025:56775,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79410,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79411,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79439,Gender & Feminism,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79440,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79442,,,,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79452,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kumasi.calicotab.com:kdo2026:79453,,,,2026-09-26T13:52:04.780788+00:00
kyivopen2021.calicotab.com:kyiv:12678,,,,2026-09-26T13:52:04.780788+00:00
kyivopen2021.calicotab.com:kyiv:12679,,,,2026-09-26T13:52:04.780788+00:00
kyivopen2021.calicotab.com:kyiv:12680,Health,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kyivopen2021.calicotab.com:kyiv:12681,Law & Criminal Justice,keyword,1.0,2026-09-26T13:52:04.780788+00:00
kyivopen2021.calicotab.com:kyiv:12682,Religion,keyword,1.0,2026-09-26T13:52:04.780788+00:00
stevehunt.calicotab.com:shc25:65260,,,,2026-09-26T13:52:04.780788+00:00
stevehunt.calicotab.com:shc25:65273,Politics & Governance,keyword,1.0,2026-09-26T13:52:04.780788+00:00
stevehunt.calicotab.com:shc25:65280,,,,2026-09-26T13:52:04.780788+00:00
stevehunt.calicotab.com:shc25:65281,Education,keyword,1.0,2026-09-26T13:52:04.780788+00:00
stevehunt.calicotab.com:shc25:65282,Environment,keyword,1.0,2026-09-26T13:52:04.780788+00:00
lsetabs.calicotab.com:lseiv2022:21424,International Relations,keyword,1.0,2026-09-26T13:52:04.780788+00:00
